,abstract,Tags
1306,indiana department transportation recently instal parsons telematics all snow plow truck actively monitor storm impact response measure . data provide dash image location truck one-minute intervals .,"civil engineering, indiana, jtrp, roads, snow plow, snowplow training, tow plow, winter de-icing, winter operations, winter road operations"
1307,indiana department transportation recently instal parsons telematics all snow plow truck actively monitor storm impact response measure . use these devices crucial identify performance metrics winter storm impact .,"civil engineering, indiana, jtrp, parsons, roads, snow plow, tablet usage, winter de-icing, winter road operations"
1308,video illustrate automate technology adaption the agriculture industry brine application roadway winter maintenance .,"automated liquid application, brine application, civil engineering, indiana, jtrp, real-time kinematics (rtk), roads, snow plow, winter de-icing, winter road operations"
1309,"folder include ) wheat spike blast image classification cnn model train automatically quantify classify disease severity , ii ) generate datasets include image wheat spike blast severity level control ...","blast, botany and plant pathology, cnn, deep learning, disease, magnaporthe oryzae, plant disease phenotyping, plant phenotyping, python, wheat, wheat blast"
1310,"soil chemistry data two agricultural areas : irrigate desert majes district sit around the city arequipa . data include soil wet chemistry ( ph , ec , carbon , etc ) , portable x-ray fluorescence visible near infrared ...","agriculture, arequipa nexus institute, eaps, peru, proximal spectroscopy, soil chemistry, soil health, soil reflectance, visible near infrared, x-ray fluorescence"
1311,"brine solutions use correctly reduce salt usage 70 % , reduce de-ice material cost reduce environmental impact .","brine application, civil engineering, indiana, jtrp, roads, salt usage, snow plow, winter de-icing, winter road operations"
1312,guidance resources associate the intelligent snowplow database maintain purdue 's joint transportation research program ( jtrp ) .,"civil engineering, indiana, jtrp, roads, snow plow, winter de-icing, winter road operations"
1313,"use roth ’ 53 novels , novellas , short stories a database , table measure every literary : 1 ) author , 2 ) work , 3 ) character , , 4 ) passage/verse invoke his oeuvre .","author, citations, digital humanities, intertexts, literature, modern literature, philip roth studies, purdue university press, the novel"
1314,indiana department transportation instal parsons telematics all snow plow truck actively monitor storm impact response measure . data provide dash camera image location truck one-minute intervals .,"civil engineering, indiana, jtrp, median snow removal, roads, snow plow, tandem plowing, winter de-icing, winter operations, winter road operations"
1315,visualization show snow plow deployment response winter storm activity .,"civil engineering, indiana, jtrp, mrms forecast, roads, snow plow, winter de-icing, winter road operations, winter storm deployment, winter storm management"
1316,visualization show snow plow deployment response winter storm activity .,"civil engineering, indiana, jtrp, mrms forecast, roads, snow plow, winter de-icing, winter road operations, winter storm deployment, winter storm managment"
1317,visualization show snow plow deployment response winter storm activity .,"civil engineering, indiana, jtrp, mrms forecast, roads, snow plow, winter de-icing, winter road operations, winter storm deployment, winter storm managemnet"
1318,spreadsheet contain data second fifth graders ' read use the negative sign solve series integer addition problems . data come a pretest .,"curriculum and instruction, dataset, elementary, integer addition, integers, negative signs"
1319,dhurrin play key role host-plant defense sorghum . study genetic mutants couple nondestructive phenotyping techniques reveal significant metabolic tradeoff dhurrin production plant growth sorghum seedlings .,"agronomy, dhurrin, high-throughput phenotyping, r script, spodoptera frugiperda"
1320,dhurrin play key role host-plant defense sorghum . study genetic mutants couple nondestructive phenotyping techniques reveal significant metabolic tradeoff dhurrin production plant growth sorghum seedlings .,"acyanogenic, agronomy, dhurrin, fall armyworm, phenotyping, r script"
1321,video explain illustrate integration an indot plow truck dashboard camera float car data obtain connect vehicles .,"civil engineering, indiana, jtrp, roads, snow plow, winter de-icing, winter road operations"
1322,video explain illustrate integration an indot plow truck dashboard camera float car data obtain connect vehicles .,"civil engineering, indiana, jtrp, roads, snow plow, winter de-icing, winter road operations"
1323,video explain illustrate integration an indot traffic camera float car data obtain connect vehicles .,"civil engineering, indiana, jtrp, roads, snow plow, winter de-icing, winter road operations"
1324,video illustrate brine application location interstate 465 .,"automated liquid application, brine application, civil engineering, indiana, jtrp, real-time kinematics (rtk), roads, snow plow, winter de-icing, winter road operations"
1325,wide array electric vertical takeoff land ( evtol ) vehicles in various stag development the goal serve urban air mobility ( uam ) missions . dataset describe emerge evtol vehicles ' characteristics .,"advanced air mobility, aeronautics and astronautics engineering, aerospace engineering, aircraft design, aviation, economics, engineer, mobility, technology, transportation, urban air mobility, vertical takeoff and landing"
